"id","index","m","H_init","rho_init","H_opt","rho_opt","value","counts","convergence","message","time_Min"
716,".KSE",72,0.1,3.5,0.0140383540213938,3.29256957380211,-0.876217209197339,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",159.21415
717,".KSE",72,0.2,0.5,0.0114014420901734,3.65341064719382,-0.876698397469603,"60;60",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",236.0772
718,".KSE",72,0.2,1.5,0.0114116638392185,3.6495202335976,-0.876696476285114,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",174.38945
719,".KSE",72,0.2,2.5,0.0113889378743345,3.65518514793472,-0.876700360352749,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",183.9997
720,".KSE",72,0.2,3.5,0.0142780699916581,3.26328967003377,-0.876166128686855,"20;20",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",89.1859333333336
721,".KSE",72,0.3,0.5,0.0115483705241073,3.61822587837583,-0.876665978970511,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",223.880016666666
722,".KSE",72,0.3,1.5,0.0116587124927418,3.6047610495034,-0.876652458058334,"80;80",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",307.71515
723,".KSE",72,0.3,2.5,0.0113979533780178,3.65397764655195,-0.876698946214146,"78;78",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",326.093883333333
724,".KSE",72,0.3,3.5,0.0113979534426131,3.65397871570412,-0.876698946203948,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",200.07145
725,".KSE",72,0.4,0.5,0.0113979619327052,3.65397635327191,-0.876698944868468,"32;32",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",137.21425
726,".KSE",72,0.4,1.5,0.0115573747674767,3.62069593816252,-0.8766693283167,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",179.499266666667
727,".KSE",72,0.4,2.5,0.011137511622615,3.69641439814013,-0.876739108526793,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",268.622683333333
728,".KSE",72,0.4,3.5,0.0113716844401548,3.65783473770065,-0.876703064634581,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",147.5559
729,".KSE",72,0.5,0.5,0.011366852612148,3.65155288238625,-0.876700669841547,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",212.64945
730,".KSE",72,0.5,1.5,0.0113739991714812,3.64172513864992,-0.876687552224983,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",202.992483333333
731,".KSE",72,0.5,2.5,0.01139826983628,3.65383014606124,-0.876698895891611,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",220.58805
732,".KSE",72,0.5,3.5,0.0114008378639803,3.65321582967872,-0.876698486972779,"36;36",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",154.899366666667
733,".KSE",72,0.6,0.5,0.0113948001774298,3.65444232246056,-0.876699441880819,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",199.64235
734,".KSE",72,0.6,1.5,0.0113970441098808,3.65271881383185,-0.876698973673772,"74;74",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",317.962633333333
735,".KSE",72,0.6,2.5,0.0113979591901937,3.65397685550908,-0.876698945300349,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",255.504866666667
736,".KSE",72,0.6,3.5,0.0113979483211091,3.65397854195722,-0.876698947009364,"73;73",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",283.531533333334
737,".KSE",72,0.7,0.5,0.0113975750276862,3.65404064941773,-0.876699005706696,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",201.423316666667
738,".KSE",72,0.7,1.5,0.0113979491330249,3.65397844015834,-0.876698946881625,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",217.09585
739,".KSE",72,0.7,2.5,0.0113972729427771,3.65408057814129,-0.876699053205399,"75;75",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",290.344183333334
740,".KSE",72,0.7,3.5,0.0113978971709008,3.65398453789957,-0.876698955052887,"76;76",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",294.37295
741,".KSE",72,0.8,0.5,0.0113990520003909,3.65371435821821,-0.876698772965456,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",220.77645
742,".KSE",72,0.8,1.5,0.011397957500799,3.65397715817098,-0.876698945566461,"57;57",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",237.788466666667
743,".KSE",72,0.8,2.5,0.0113979516381924,3.65397801906927,-0.876698946487544,"77;77",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",296.232566666667
744,".KSE",72,0.8,3.5,0.0113972944308785,3.65407750505949,-0.876699049826529,"78;78",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",297.051516666666
745,".KSE",72,0.9,0.5,0.0113979537675272,3.65397792646105,-0.876698946153227,"58;58",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",242.926816666667
746,".KSE",72,0.9,1.5,0.011397953524357,3.65397771573446,-0.876698946190565,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",298.0213
747,".KSE",72,0.9,2.5,0.0113977111178082,3.654017154555,-0.876698984308549,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",267.931116666667
748,".KSE",72,0.9,3.5,0.0113822809656882,3.65427491574858,-0.876701131067824,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",265.322666666666
749,".MXX",78,0.01,0.5,0.00893179664025309,4.21593367039328,-0.852407589918293,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",276.257283333333
750,".MXX",78,0.01,1.5,0.00901655033531078,4.19747429213428,-0.852381250359371,"81;81",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",307.240683333333
751,".MXX",78,0.01,2.5,0.00915172116532483,4.15413009852244,-0.852312016509116,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",204.795766666666
752,".MXX",78,0.01,3.5,0.00894265481627469,4.2293973408414,-0.852415383125484,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",192.07625
753,".MXX",78,0.05,0.5,0.00886974335064168,4.23969332112664,-0.852437233079657,"76;76",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",288.271583333334
754,".MXX",78,0.05,1.5,0.00894263030916086,4.22940284067753,-0.852415391150502,"76;76",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",293.63995
755,".MXX",78,0.05,2.5,0.0089417516480538,4.22960524632432,-0.8524156788742,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",216.768133333333
756,".MXX",78,0.05,3.5,0.00891597398660614,4.23532473506178,-0.852424112742696,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.951083333333
757,".MXX",78,0.1,0.5,0.00894129501120989,4.22969558733123,-0.852415828386593,"87;87",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",318.168133333334
758,".MXX",78,0.1,1.5,0.00893089758487943,4.23188954238763,-0.852419229874629,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",214.979833333333
759,".MXX",78,0.1,2.5,0.00894256587969453,4.22938704638162,-0.852415412206497,"73;73",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",286.298816666667
760,".MXX",78,0.1,3.5,0.00893539552154094,4.23028939871174,-0.852417732081271,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.514483333333
761,".MXX",78,0.2,0.5,0.00894264653329587,4.2293996998533,-0.852415385837623,"62;62",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",262.99545
762,".MXX",78,0.2,1.5,0.00894266125979233,4.22939599247641,-0.852415381014853,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",245.818733333333
763,".MXX",78,0.2,2.5,0.00880844847819801,4.25301517971056,-0.852456503448781,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.837733333334
764,".MXX",78,0.2,3.5,0.0149889681932878,3.26773738156405,-0.850281756438833,"50;50",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",245.79745
765,".MXX",78,0.3,0.5,0.00894264735178102,4.22939899471317,-0.85241538556978,"79;79",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",305.067916666666
766,".MXX",78,0.3,1.5,0.00894266838347753,4.22802457456573,-0.852415295697298,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",191.7483
767,".MXX",78,0.3,2.5,0.00894281104353439,4.2291032345387,-0.852415329027709,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",258.796116666667
768,".MXX",78,0.3,3.5,0.0152725088393795,3.23508433832285,-0.850169130546596,"25;25",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",108.49685
769,".MXX",78,0.4,0.5,0.00886270140665327,4.24815903280241,-0.852441529948912,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",228.38105
770,".MXX",78,0.4,1.5,0.00898209094786485,4.21054671048794,-0.852398248510975,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",206.190783333334
771,".MXX",78,0.4,2.5,0.00877886692347229,4.25462770594782,-0.852461112406894,"67;67",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",271.692716666667
772,".MXX",78,0.4,3.5,0.00894260249321131,4.229409906121,-0.852415400259234,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",210.838683333333
773,".MXX",78,0.5,0.5,0.00892566117032853,4.23075452741078,-0.852420648976847,"80;80",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",306.9687
774,".MXX",78,0.5,1.5,0.00893492734913828,4.23036763178295,-0.8524178831612,"73;73",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",288.740533333333
775,".MXX",78,0.5,2.5,0.0089424463004447,4.22945049315952,-0.852415451405014,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",223.860716666667
776,".MXX",78,0.5,3.5,0.0177733794296876,3.00245920024031,-0.849235919534605,"22;22",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.7111
777,".MXX",78,0.6,0.5,0.00884143511370914,4.23812647304555,-0.852438614822563,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",212.02135
778,".MXX",78,0.6,1.5,0.00895435897169985,4.22618854766018,-0.852411538924489,"58;58",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",248.783233333333
779,".MXX",78,0.6,2.5,0.0089421041505827,4.22943942415012,-0.852415563121213,"58;58",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",240.583016666667
780,".MXX",78,0.6,3.5,0.00893917606053451,4.23004107079132,-0.852416521029049,"75;75",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",322.213366666667
781,".MXX",78,0.7,0.5,0.0089405651034272,4.22985736136762,-0.852416067376017,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",179.93525
782,".MXX",78,0.7,1.5,0.00893837875846356,4.22886011157592,-0.852416679689107,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",181.620383333333
783,".MXX",78,0.7,2.5,0.00922213838265135,4.13707175922833,-0.852284968066342,"63;63",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",236.421766666666
784,".MXX",78,0.7,3.5,0.00894266165999078,4.22939585091494,-0.852415380884309,"103;103",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",342.897433333333
785,".MXX",78,0.8,0.5,0.00894892545486101,4.22165852830724,-0.852411578817788,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",201.37035
786,".MXX",78,0.8,1.5,0.00894265337749752,4.22939823655382,-0.85241538359666,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",218.096933333334
787,".MXX",78,0.8,2.5,0.00894263853888196,4.22940090945592,-0.852415388455525,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",263.276916666667
788,".MXX",78,0.8,3.5,0.00898972729534571,4.19700100485922,-0.852379247789023,"65;65",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",250.8065
789,".MXX",78,0.9,0.5,0.00899890060521823,4.19278168689125,-0.852371939062313,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",214.955233333333
790,".MXX",78,0.9,1.5,0.00894117079217357,4.22971627739903,-0.852415869046227,"81;81",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",291.285166666667
791,".MXX",78,0.9,2.5,0.00893995888253016,4.22847219592273,-0.852416159465212,"66;66",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",245.363316666666
792,".MXX",78,0.9,3.5,0.00894250158976668,4.22941673632299,-0.852415433289473,"106;106",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",349.733583333333
793,".N225",72,0.01,0.5,0.99,4.42818111083607,-0.436189130721504,"11;11",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",44.3741833333333
794,".N225",72,0.01,1.5,0.0173814282915627,2.76664829103583,-0.940524104534054,"74;74",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",269.333766666666
795,".N225",72,0.01,2.5,0.0173823384932033,2.76658658553182,-0.940524065336073,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",144.1311
796,".N225",72,0.01,3.5,0.0109144439633415,3.50001418882833,-0.940120872491332,"35;35",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",149.891433333333
797,".N225",72,0.05,0.5,0.99,4.42818109774889,-0.436189130721811,"8;8",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",32.8511833333333
798,".N225",72,0.05,1.5,0.0173823655838637,2.76658762420013,-0.940524064170319,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",221.377316666666
799,".N225",72,0.05,2.5,0.017402961037658,2.76222272466574,-0.940522410079056,"24;24",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",105.06605
800,".N225",72,0.05,3.5,0.0159702336420396,2.88509509782065,-0.940562856532151,"62;62",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",239.224116666666
801,".N225",72,0.1,0.5,0.0173713217335857,2.76613181446587,-0.940524366300769,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",262.692566666667
802,".N225",72,0.1,1.5,0.0173821046873727,2.76348533703414,-0.940523102621147,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",157.556333333333
803,".N225",72,0.1,2.5,0.017381876294171,2.76662402661853,-0.940524085250571,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",174.258983333334
804,".N225",72,0.1,3.5,0.0123255087766905,3.28762568497321,-0.940375165511484,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",186.852783333333
805,".N225",72,0.2,0.5,0.0170902147132393,2.78657089498284,-0.940534854614866,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",166.127783333333
806,".N225",72,0.2,1.5,0.0173819939258531,2.76661400899457,-0.940524080182411,"38;38",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",170.054816666667
807,".N225",72,0.2,2.5,0.0173823734781171,2.7665870676517,-0.940524063829878,"28;28",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",145.398266666666
808,".N225",72,0.2,3.5,0.0126121100714953,3.25068298532374,-0.940408707194868,"18;18",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",77.8399833333334
809,".N225",72,0.3,0.5,0.0173804635397629,2.7667273434434,-0.940524146084944,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",204.834083333334
810,".N225",72,0.3,1.5,0.0173823269372973,2.76659072738404,-0.940524065835292,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",194.06775
811,".N225",72,0.3,2.5,0.0173823657638607,2.76658767608585,-0.940524064162566,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",190.861566666666
812,".N225",72,0.3,3.5,0.0128904564576661,3.21015456484167,-0.940444554658835,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",205.091916666666
813,".N225",72,0.4,0.5,0.0172427672552805,2.77389307269811,-0.940528575354396,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",158.464233333334
814,".N225",72,0.4,1.5,0.0173790436945928,2.76676939503615,-0.940524206610447,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",167.860116666666
815,".N225",72,0.4,2.5,0.0173821310974017,2.76660630781578,-0.940524074273674,"38;38",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",177.128666666666
816,".N225",72,0.4,3.5,0.0131952262404785,3.17311539278247,-0.940472198614745,"27;27",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",116.002966666666
817,".N225",72,0.5,0.5,0.0173803452455798,2.76669996388144,-0.940524150984388,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",188.928383333333
818,".N225",72,0.5,1.5,0.0173042093241471,2.7704367884719,-0.940526864026458,"58;58",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",233.239383333333
819,".N225",72,0.5,2.5,0.0173823758150909,2.76658688375243,-0.940524063727713,"32;32",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",137.387833333333
820,".N225",72,0.5,3.5,0.0149736829096596,2.97903014134947,-0.940559641797473,"51;51",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",208.2492
821,".N225",72,0.6,0.5,0.0173823771965637,2.76658677263643,-0.940524063668727,"35;35",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",151.01115
822,".N225",72,0.6,1.5,0.017319041472849,2.76959295549569,-0.940526378604106,"71;71",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",269.351566666667
823,".N225",72,0.6,2.5,0.0173806846923189,2.7667040955757,-0.940524136549151,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",206.170666666667
824,".N225",72,0.6,3.5,0.0173809804076484,2.76667910560723,-0.940524123811095,"78;78",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",282.787933333333
825,".N225",72,0.7,0.5,0.0173820450849181,2.76660945609341,-0.940524077978483,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",185.734983333333
826,".N225",72,0.7,1.5,0.0173795111496403,2.76677495419339,-0.940524186963282,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.443266666667
827,".N225",72,0.7,2.5,0.0174025482776904,2.76466807390493,-0.940523178189902,"71;71",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",278.272533333334
828,".N225",72,0.7,3.5,0.0173823193559754,2.76658824632764,-0.940524066160989,"74;74",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",277.0365
829,".N225",72,0.8,0.5,0.0173823743278587,2.7665870924509,-0.940524063793572,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",180.91555
830,".N225",72,0.8,1.5,0.0173806969679283,2.76668731152928,-0.940524135951648,"42;42",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.896833333333
831,".N225",72,0.8,2.5,0.0173816619394411,2.76661322873092,-0.940524094401012,"59;59",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",227.960983333333
832,".N225",72,0.8,3.5,0.0173826603602171,2.76656627980821,-0.940524051466122,"62;62",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",236.045133333333
833,".N225",72,0.9,0.5,0.0173823378596896,2.76658642805186,-0.940524065363031,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",180.53215
834,".N225",72,0.9,1.5,0.0173820900153309,2.76660911799873,-0.940524076043122,"63;63",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",244.404383333333
835,".N225",72,0.9,2.5,0.0173822669352122,2.76658656145577,-0.940524068413605,"59;59",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",227.8498
836,".N225",72,0.9,3.5,0.0173823608176289,2.76658820643889,-0.940524064375715,"78;78",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",281.981200000001
837,".NSEI",75,0.01,0.5,0.99,4.14184595562184,-0.484449831874492,"11;11",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",44.8146333333333
838,".NSEI",75,0.01,1.5,0.0175325320066378,2.53544337464441,-1.01151597169766,"71;71",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",267.858366666666
839,".NSEI",75,0.01,2.5,0.0180055673813363,2.50154754089757,-1.01149357685398,"19;19",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",82.6640999999998
840,".NSEI",75,0.01,3.5,0.00934351642044391,3.4986788152486,-1.00992183295549,"17;17",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",75.3925833333332
841,".NSEI",75,0.05,0.5,0.0175310263578985,2.53557174614834,-1.01151603209354,"55;55",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",214.50925
842,".NSEI",75,0.05,1.5,0.0175306701255262,2.5355890836098,-1.01151604635415,"36;36",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",152.981183333333
843,".NSEI",75,0.05,2.5,0.0200324511760692,2.36964521950579,-1.01132807055462,"13;13",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",56.1354333333332
844,".NSEI",75,0.05,3.5,0.0102946160848219,3.32686402339806,-1.01044151271675,"49;49",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",201.530866666667
845,".NSEI",75,0.1,0.5,0.0175096633381815,2.53683406598686,-1.01151687370254,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",182.681766666666
846,".NSEI",75,0.1,1.5,0.0174115721215944,2.54317810323128,-1.01152050888533,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.7448
847,".NSEI",75,0.1,2.5,0.0172242187369016,2.55450420031104,-1.01152580558019,"28;28",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",124.459166666666
848,".NSEI",75,0.1,3.5,0.0163907891594772,2.61872314975221,-1.0115404086585,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",216.330316666667
849,".NSEI",75,0.2,0.5,0.0175325134710534,2.53493929161574,-1.01151594105145,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.428016666666
850,".NSEI",75,0.2,1.5,0.0174359760190789,2.53959451914044,-1.01151885591777,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",186.098883333333
851,".NSEI",75,0.2,2.5,0.0175310184859679,2.53557223280452,-1.01151603240848,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",197.096533333334
852,".NSEI",75,0.2,3.5,0.0165052879999809,2.61393022444727,-1.011539766857,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.939733333334
853,".NSEI",75,0.3,0.5,0.0173022362698591,2.54680052992331,-1.0115214297165,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",197.97045
854,".NSEI",75,0.3,1.5,0.0175342927583717,2.53200534195365,-1.01151463945273,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",145.709483333333
855,".NSEI",75,0.3,2.5,0.0173139382919762,2.5487703254405,-1.0115234005656,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",157.246516666666
856,".NSEI",75,0.3,3.5,0.0110963350409252,3.19668163707695,-1.01078209339021,"30;30",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",130.321633333333
857,".NSEI",75,0.4,0.5,0.0175308490637163,2.53557467745354,-1.01151603918505,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",180.688633333333
858,".NSEI",75,0.4,1.5,0.0175310244164852,2.53557185210199,-1.01151603217145,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",158.495883333334
859,".NSEI",75,0.4,2.5,0.0176433334069562,2.51939797873149,-1.01150354634532,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",181.443366666667
860,".NSEI",75,0.4,3.5,0.0172857936524817,2.55366213913847,-1.01152490471573,"61;61",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",236.547533333334
861,".NSEI",75,0.5,0.5,0.0175253453487168,2.53595712786494,-1.01151625912977,"74;74",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",273.7954
862,".NSEI",75,0.5,1.5,0.0175310239642668,2.53557193251653,-1.01151603218934,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",182.05985
863,".NSEI",75,0.5,2.5,0.0175286162615114,2.53559385893428,-1.01151612604987,"63;63",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",248.89555
864,".NSEI",75,0.5,3.5,0.01292760331195,2.9606232177781,-1.011255441776,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",117.49035
